Time t (min);Temperature T(c);Heat Flow Q (mW);Heat Flow (Normalized) Q (W/g);Weight (mg);Weight (%)
0,17;32,8;5,968;0,233;25,615;99,956
0,17;32,81;5,966;0,233;25,614;99,956
0,17;32,82;5,965;0,233;25,614;99,955
0,17;32,83;5,963;0,233;25,614;99,955
0,17;32,84;5,962;0,233;25,614;99,954
0,18;32,85;5,96;0,233;25,614;99,954
0,18;32,86;5,958;0,233;25,614;99,953
0,18;32,87;5,957;0,232;25,614;99,953
0,18;32,88;5,955;0,232;25,613;99,952
0,18;32,89;5,953;0,232;25,613;99,951
0,18;32,9;5,951;0,232;25,613;99,951
0,19;32,91;5,95;0,232;25,613;99,95
0,19;32,93;5,948;0,232;25,613;99,95
0,19;32,94;5,946;0,232;25,613;99,949
0,19;32,95;5,945;0,232;25,613;99,949
0,19;32,96;5,943;0,232;25,612;99,948
0,19;32,97;5,941;0,232;25,612;99,947
0,19;32,98;5,94;0,232;25,612;99,947
0,2;32,99;5,938;0,232;25,612;99,946
0,2;33;5,936;0,232;25,612;99,946
0,2;33,01;5,935;0,232;25,612;99,945
0,2;33,02;5,933;0,232;25,612;99,945
0,2;33,04;5,931;0,231;25,611;99,944
0,21;33,05;5,93;0,231;25,611;99,943
0,21;33,06;5,928;0,231;25,611;99,943
0,21;33,07;5,927;0,231;25,611;99,942
0,21;33,08;5,925;0,231;25,611;99,942
0,21;33,09;5,924;0,231;25,611;99,941
0,21;33,1;5,922;0,231;25,61;99,94
0,21;33,11;5,921;0,231;25,61;99,94
0,22;33,12;5,919;0,231;25,61;99,939
0,22;33,13;5,918;0,231;25,61;99,939
0,22;33,15;5,916;0,231;25,61;99,938
0,22;33,16;5,915;0,231;25,61;99,938
0,22;33,17;5,913;0,231;25,61;99,937
0,23;33,18;5,912;0,231;25,609;99,936
0,23;33,19;5,91;0,231;25,609;99,936
0,23;33,2;5,909;0,231;25,609;99,935
0,23;33,21;5,907;0,231;25,609;99,935
0,23;33,22;5,906;0,23;25,609;99,934
0,23;33,23;5,904;0,23;25,609;99,933
0,24;33,25;5,903;0,23;25,609;99,933
0,24;33,26;5,901;0,23;25,608;99,932
0,24;33,27;5,9;0,23;25,608;99,932
0,24;33,28;5,899;0,23;25,608;99,931
0,24;33,29;5,898;0,23;25,608;99,93
0,24;33,3;5,897;0,23;25,608;99,93
0,24;33,31;5,896;0,23;25,608;99,929
0,25;33,33;5,895;0,23;25,607;99,929
0,25;33,34;5,894;0,23;25,607;99,928
0,25;33,35;5,894;0,23;25,607;99,927
0,25;33,36;5,893;0,23;25,607;99,927
0,25;33,37;5,892;0,23;25,607;99,926
0,26;33,38;5,891;0,23;25,607;99,926
0,26;33,39;5,89;0,23;25,607;99,925
0,26;33,41;5,889;0,23;25,606;99,924
0,26;33,42;5,888;0,23;25,606;99,924
0,26;33,43;5,887;0,23;25,606;99,923
0,26;33,44;5,887;0,23;25,606;99,923
0,26;33,45;5,886;0,23;25,606;99,922
0,27;33,46;5,885;0,23;25,606;99,921
0,27;33,48;5,884;0,23;25,605;99,921
0,27;33,49;5,883;0,23;25,605;99,92
0,27;33,5;5,883;0,23;25,605;99,919
0,27;33,51;5,882;0,23;25,605;99,919
0,28;33,52;5,881;0,23;25,605;99,918
0,28;33,54;5,881;0,229;25,605;99,918
0,28;33,55;5,88;0,229;25,604;99,917
0,28;33,56;5,879;0,229;25,604;99,916
0,28;33,57;5,879;0,229;25,604;99,916
0,28;33,58;5,878;0,229;25,604;99,915
0,29;33,6;5,878;0,229;25,604;99,915
0,29;33,61;5,877;0,229;25,604;99,914
0,29;33,62;5,877;0,229;25,604;99,913
0,29;33,63;5,876;0,229;25,603;99,913
0,29;33,64;5,876;0,229;25,603;99,912
0,29;33,66;5,876;0,229;25,603;99,911
0,3;33,67;5,875;0,229;25,603;99,911
0,3;33,68;5,875;0,229;25,603;99,91
0,3;33,69;5,875;0,229;25,603;99,91
0,3;33,7;5,874;0,229;25,602;99,909
0,3;33,72;5,874;0,229;25,602;99,908
0,3;33,73;5,874;0,229;25,602;99,908
0,3;33,74;5,874;0,229;25,602;99,907
0,31;33,75;5,873;0,229;25,602;99,907
0,31;33,77;5,873;0,229;25,602;99,906
0,31;33,78;5,873;0,229;25,601;99,905
0,31;33,79;5,873;0,229;25,601;99,905
0,31;33,8;5,873;0,229;25,601;99,904
0,31;33,82;5,873;0,229;25,601;99,903
0,32;33,83;5,873;0,229;25,601;99,903
0,32;33,84;5,873;0,229;25,601;99,902
0,32;33,85;5,872;0,229;25,601;99,902
0,32;33,87;5,872;0,229;25,6;99,901
0,32;33,88;5,872;0,229;25,6;99,9
0,33;33,89;5,872;0,229;25,6;99,9
0,33;33,91;5,872;0,229;25,6;99,899
0,33;33,92;5,872;0,229;25,6;99,898
0,33;33,93;5,872;0,229;25,6;99,898
0,33;33,94;5,872;0,229;25,599;99,897
0,33;33,96;5,872;0,229;25,599;99,897
0,34;33,97;5,872;0,229;25,599;99,896
0,34;33,98;5,872;0,229;25,599;99,895
0,34;34;5,872;0,229;25,599;99,895
0,34;34,01;5,872;0,229;25,599;99,894
0,34;34,02;5,872;0,229;25,598;99,893
0,34;34,03;5,872;0,229;25,598;99,893
0,35;34,05;5,873;0,229;25,598;99,892
0,35;34,06;5,873;0,229;25,598;99,891
0,35;34,07;5,873;0,229;25,598;99,891
0,35;34,09;5,874;0,229;25,598;99,89
0,35;34,1;5,874;0,229;25,597;99,89
0,35;34,11;5,874;0,229;25,597;99,889
0,35;34,13;5,875;0,229;25,597;99,888
0,36;34,14;5,876;0,229;25,597;99,888
0,36;34,15;5,877;0,229;25,597;99,887
0,36;34,17;5,878;0,229;25,597;99,886
0,36;34,18;5,879;0,229;25,596;99,886
0,36;34,2;5,88;0,229;25,596;99,885
0,36;34,21;5,881;0,229;25,596;99,884
0,37;34,22;5,882;0,23;25,596;99,884
0,37;34,24;5,883;0,23;25,596;99,883
0,37;34,25;5,884;0,23;25,596;99,883
0,37;34,27;5,886;0,23;25,595;99,882
0,37;34,28;5,887;0,23;25,595;99,881
0,38;34,29;5,888;0,23;25,595;99,881
0,38;34,31;5,89;0,23;25,595;99,88
0,38;34,32;5,891;0,23;25,595;99,879
0,38;34,33;5,892;0,23;25,595;99,879
0,38;34,35;5,894;0,23;25,595;99,878
0,38;34,36;5,896;0,23;25,594;99,877
0,39;34,38;5,897;0,23;25,594;99,877
0,39;34,39;5,899;0,23;25,594;99,876
0,39;34,41;5,901;0,23;25,594;99,876
0,39;34,42;5,903;0,23;25,594;99,875
0,39;34,43;5,905;0,23;25,594;99,874
0,39;34,45;5,907;0,231;25,593;99,874
0,4;34,46;5,909;0,231;25,593;99,873
0,4;34,48;5,912;0,231;25,593;99,872
0,4;34,49;5,914;0,231;25,593;99,872
0,4;34,51;5,916;0,231;25,593;99,871
0,4;34,52;5,919;0,231;25,593;99,87
0,4;34,54;5,922;0,231;25,592;99,87
0,4;34,55;5,925;0,231;25,592;99,869
0,41;34,57;5,927;0,231;25,592;99,868
0,41;34,58;5,93;0,231;25,592;99,868
0,41;34,6;5,933;0,232;25,592;99,867
0,41;34,61;5,936;0,232;25,592;99,866
0,41;34,63;5,939;0,232;25,591;99,866
0,41;34,64;5,942;0,232;25,591;99,865
0,42;34,66;5,945;0,232;25,591;99,864
0,42;34,67;5,948;0,232;25,591;99,864
0,42;34,69;5,951;0,232;25,591;99,863
0,42;34,7;5,955;0,232;25,59;99,862
0,42;34,72;5,958;0,232;25,59;99,862
0,43;34,73;5,961;0,233;25,59;99,861
0,43;34,75;5,964;0,233;25,59;99,86
0,43;34,77;5,967;0,233;25,59;99,86
0,43;34,78;5,971;0,233;25,59;99,859
0,43;34,8;5,974;0,233;25,589;99,858
0,43;34,81;5,977;0,233;25,589;99,858
0,44;34,83;5,981;0,233;25,589;99,857
0,44;34,84;5,984;0,234;25,589;99,856
0,44;34,86;5,987;0,234;25,589;99,855
0,44;34,88;5,99;0,234;25,589;99,855
0,44;34,89;5,993;0,234;25,588;99,854
0,44;34,91;5,996;0,234;25,588;99,853
0,45;34,92;6;0,234;25,588;99,853
0,45;34,94;6,003;0,234;25,588;99,852
0,45;34,96;6,006;0,234;25,588;99,851
0,45;34,97;6,009;0,235;25,587;99,85
0,45;34,99;6,013;0,235;25,587;99,85
0,45;35;6,016;0,235;25,587;99,849
0,45;35,02;6,019;0,235;25,587;99,848
0,46;35,04;6,023;0,235;25,587;99,847
0,46;35,05;6,026;0,235;25,586;99,846
0,46;35,07;6,029;0,235;25,586;99,846
0,46;35,09;6,033;0,235;25,586;99,845
0,46;35,1;6,036;0,236;25,586;99,844
0,46;35,12;6,039;0,236;25,586;99,843
0,47;35,14;6,042;0,236;25,585;99,842
0,47;35,15;6,046;0,236;25,585;99,842
0,47;35,17;6,049;0,236;25,585;99,841
0,47;35,19;6,052;0,236;25,585;99,84
0,47;35,2;6,055;0,236;25,584;99,839
0,48;35,22;6,058;0,236;25,584;99,838
0,48;35,24;6,062;0,237;25,584;99,837
0,48;35,25;6,065;0,237;25,584;99,836
0,48;35,27;6,068;0,237;25,584;99,835
0,48;35,29;6,071;0,237;25,583;99,835
0,48;35,3;6,074;0,237;25,583;99,834
0,49;35,32;6,076;0,237;25,583;99,833
0,49;35,34;6,079;0,237;25,583;99,832
0,49;35,36;6,082;0,237;25,582;99,831
0,49;35,37;6,084;0,237;25,582;99,83
0,49;35,39;6,086;0,238;25,582;99,829
0,49;35,41;6,089;0,238;25,582;99,828
0,5;35,43;6,091;0,238;25,581;99,827
0,5;35,44;6,094;0,238;25,581;99,826
0,5;35,46;6,096;0,238;25,581;99,825
0,5;35,48;6,099;0,238;25,581;99,824
0,5;35,5;6,101;0,238;25,58;99,823
0,5;35,51;6,104;0,238;25,58;99,822
0,5;35,53;6,106;0,238;25,58;99,82
0,51;35,55;6,109;0,238;25,579;99,819
0,51;35,57;6,111;0,238;25,579;99,818
0,51;35,59;6,113;0,239;25,579;99,817
0,51;35,6;6,116;0,239;25,579;99,816
0,51;35,62;6,118;0,239;25,578;99,815
0,51;35,64;6,12;0,239;25,578;99,814
0,52;35,66;6,122;0,239;25,578;99,812
0,52;35,68;6,124;0,239;25,577;99,811
0,52;35,7;6,127;0,239;25,577;99,81
0,52;35,72;6,129;0,239;25,577;99,809
0,52;35,73;6,13;0,239;25,576;99,808
0,53;35,75;6,132;0,239;25,576;99,806
0,53;35,77;6,134;0,239;25,576;99,805
0,53;35,79;6,135;0,239;25,575;99,804
0,53;35,81;6,137;0,239;25,575;99,802
0,53;35,83;6,138;0,24;25,575;99,801
0,53;35,85;6,14;0,24;25,574;99,8
0,53;35,86;6,141;0,24;25,574;99,799
0,54;35,88;6,143;0,24;25,574;99,797
0,54;35,9;6,144;0,24;25,573;99,796
0,54;35,92;6,145;0,24;25,573;99,795
0,54;35,94;6,146;0,24;25,573;99,793
0,54;35,96;6,148;0,24;25,572;99,792
0,55;35,98;6,149;0,24;25,572;99,79
0,55;36;6,15;0,24;25,572;99,789
0,55;36,02;6,151;0,24;25,571;99,788
0,55;36,04;6,153;0,24;25,571;99,786
0,55;36,06;6,153;0,24;25,571;99,785
0,55;36,08;6,154;0,24;25,57;99,783
0,55;36,1;6,155;0,24;25,57;99,782
0,56;36,12;6,156;0,24;25,569;99,78
0,56;36,14;6,156;0,24;25,569;99,779
0,56;36,16;6,157;0,24;25,569;99,778
0,56;36,18;6,158;0,24;25,568;99,776
0,56;36,2;6,158;0,24;25,568;99,775
0,57;36,21;6,159;0,24;25,568;99,773
0,57;36,23;6,159;0,24;25,567;99,772
0,57;36,25;6,159;0,24;25,567;99,77
0,57;36,27;6,16;0,24;25,566;99,769
0,57;36,29;6,16;0,24;25,566;99,767
0,57;36,32;6,16;0,24;25,566;99,765
0,58;36,34;6,16;0,24;25,565;99,764
0,58;36,36;6,16;0,24;25,565;99,762
0,58;36,38;6,16;0,24;25,564;99,761
0,58;36,4;6,16;0,24;25,564;99,759
0,58;36,42;6,159;0,24;25,564;99,758
0,58;36,44;6,159;0,24;25,563;99,756
0,58;36,46;6,158;0,24;25,563;99,755
0,59;36,48;6,158;0,24;25,562;99,753
0,59;36,5;6,157;0,24;25,562;99,751
0,59;36,52;6,156;0,24;25,562;99,75
0,59;36,54;6,156;0,24;25,561;99,748
0,59;36,56;6,155;0,24;25,561;99,747
0,6;36,58;6,154;0,24;25,56;99,745
0,6;36,6;6,152;0,24;25,56;99,743
0,6;36,63;6,151;0,24;25,56;99,742
0,6;36,65;6,149;0,24;25,559;99,74
0,6;36,67;6,147;0,24;25,559;99,739
0,6;36,69;6,146;0,24;25,558;99,737
0,6;36,71;6,143;0,24;25,558;99,735
0,61;36,73;6,141;0,24;25,558;99,734
0,61;36,75;6,139;0,24;25,557;99,732
0,61;36,78;6,137;0,239;25,557;99,731
0,61;36,8;6,135;0,239;25,556;99,729
0,61;36,82;6,133;0,239;25,556;99,727
0,62;36,84;6,13;0,239;25,555;99,726
0,62;36,86;6,128;0,239;25,555;99,724
0,62;36,88;6,125;0,239;25,555;99,723
0,62;36,91;6,122;0,239;25,554;99,721
0,62;36,93;6,119;0,239;25,554;99,719
0,62;36,95;6,116;0,239;25,553;99,718
0,63;36,97;6,112;0,239;25,553;99,716
0,63;37;6,108;0,238;25,553;99,715
0,63;37,02;6,105;0,238;25,552;99,713
0,63;37,04;6,101;0,238;25,552;99,711
0,63;37,06;6,097;0,238;25,551;99,71
0,63;37,08;6,093;0,238;25,551;99,708
0,63;37,11;6,089;0,238;25,551;99,707
0,64;37,13;6,084;0,237;25,55;99,705
0,64;37,15;6,08;0,237;25,55;99,704
0,64;37,18;6,075;0,237;25,549;99,702
0,64;37,2;6,069;0,237;25,549;99,7
0,64;37,22;6,065;0,237;25,549;99,699
0,65;37,24;6,059;0,236;25,548;99,697
0,65;37,27;6,054;0,236;25,548;99,696
0,65;37,29;6,048;0,236;25,547;99,694
0,65;37,31;6,043;0,236;25,547;99,693
0,65;37,34;6,037;0,236;25,547;99,691
0,65;37,36;6,031;0,235;25,546;99,69
0,65;37,38;6,025;0,235;25,546;99,688
0,66;37,41;6,019;0,235;25,545;99,687
0,66;37,43;6,012;0,235;25,545;99,685
0,66;37,45;6,006;0,234;25,545;99,684
0,66;37,48;6;0,234;25,544;99,682
0,66;37,5;5,994;0,234;25,544;99,681
0,67;37,52;5,987;0,234;25,544;99,679
0,67;37,55;5,98;0,233;25,543;99,678
0,67;37,57;5,973;0,233;25,543;99,676
0,67;37,59;5,966;0,233;25,542;99,675
0,67;37,62;5,959;0,233;25,542;99,673
0,67;37,64;5,952;0,232;25,542;99,672
0,68;37,67;5,945;0,232;25,541;99,67
0,68;37,69;5,938;0,232;25,541;99,669
0,68;37,71;5,93;0,231;25,541;99,668
0,68;37,74;5,923;0,231;25,54;99,666
0,68;37,76;5,915;0,231;25,54;99,665
0,68;37,79;5,908;0,231;25,539;99,663
0,68;37,81;5,9;0,23;25,539;99,662
0,69;37,84;5,893;0,23;25,539;99,661
0,69;37,86;5,885;0,23;25,538;99,659
0,69;37,88;5,877;0,229;25,538;99,658
0,69;37,91;5,869;0,229;25,538;99,656
0,69;37,93;5,861;0,229;25,537;99,655
0,7;37,96;5,852;0,228;25,537;99,654
0,7;37,98;5,844;0,228;25,537;99,652
0,7;38,01;5,835;0,228;25,536;99,651
0,7;38,03;5,826;0,227;25,536;99,65
0,7;38,06;5,818;0,227;25,536;99,648
0,7;38,08;5,809;0,227;25,535;99,647
0,7;38,11;5,8;0,226;25,535;99,646
0,71;38,13;5,791;0,226;25,535;99,644
0,71;38,16;5,782;0,226;25,534;99,643
0,71;38,18;5,773;0,225;25,534;99,642
0,71;38,21;5,765;0,225;25,534;99,64
0,71;38,24;5,755;0,225;25,533;99,639
0,72;38,26;5,746;0,224;25,533;99,638
0,72;38,29;5,736;0,224;25,533;99,636
0,72;38,31;5,727;0,223;25,532;99,635
0,72;38,34;5,717;0,223;25,532;99,634
0,72;38,36;5,708;0,223;25,532;99,633
0,72;38,39;5,698;0,222;25,531;99,631
0,73;38,42;5,689;0,222;25,531;99,63
0,73;38,44;5,679;0,222;25,531;99,629
0,73;38,47;5,669;0,221;25,53;99,628
0,73;38,49;5,66;0,221;25,53;99,626
0,73;38,52;5,649;0,22;25,53;99,625
0,73;38,55;5,64;0,22;25,529;99,624
0,73;38,57;5,629;0,22;25,529;99,623
0,74;38,6;5,619;0,219;25,529;99,621
0,74;38,63;5,61;0,219;25,528;99,62
0,74;38,65;5,6;0,219;25,528;99,619
0,74;38,68;5,591;0,218;25,528;99,618
0,74;38,71;5,58;0,218;25,527;99,616
0,75;38,73;5,57;0,217;25,527;99,615
0,75;38,76;5,559;0,217;25,527;99,614
0,75;38,79;5,548;0,217;25,527;99,613
0,75;38,81;5,538;0,216;25,526;99,612
0,75;38,84;5,527;0,216;25,526;99,61
0,75;38,87;5,516;0,215;25,526;99,609
0,75;38,89;5,506;0,215;25,525;99,608
0,76;38,92;5,495;0,214;25,525;99,607
0,76;38,95;5,483;0,214;25,525;99,606
0,76;38,97;5,472;0,214;25,524;99,604
0,76;39;5,461;0,213;25,524;99,603
0,76;39,03;5,45;0,213;25,524;99,602
0,77;39,06;5,439;0,212;25,523;99,601
0,77;39,08;5,429;0,212;25,523;99,6
0,77;39,11;5,418;0,211;25,523;99,599
0,77;39,14;5,406;0,211;25,523;99,597
0,77;39,17;5,395;0,211;25,522;99,596
0,77;39,19;5,384;0,21;25,522;99,595
0,78;39,22;5,373;0,21;25,522;99,594
0,78;39,25;5,362;0,209;25,521;99,593
0,78;39,28;5,35;0,209;25,521;99,591
0,78;39,31;5,339;0,208;25,521;99,59
0,78;39,33;5,327;0,208;25,52;99,589
0,78;39,36;5,316;0,207;25,52;99,588
0,78;39,39;5,305;0,207;25,52;99,587
0,79;39,42;5,293;0,207;25,52;99,586
0,79;39,45;5,281;0,206;25,519;99,585
0,79;39,47;5,269;0,206;25,519;99,583
0,79;39,5;5,258;0,205;25,519;99,582
0,79;39,53;5,245;0,205;25,518;99,581
0,8;39,56;5,233;0,204;25,518;99,58
0,8;39,59;5,222;0,204;25,518;99,579
0,8;39,62;5,21;0,203;25,518;99,578
0,8;39,65;5,198;0,203;25,517;99,577
0,8;39,68;5,186;0,202;25,517;99,575
0,8;39,7;5,174;0,202;25,517;99,574
0,8;39,73;5,162;0,201;25,516;99,573
0,81;39,76;5,15;0,201;25,516;99,572
0,81;39,79;5,138;0,2;25,516;99,571
0,81;39,82;5,126;0,2;25,515;99,57
0,81;39,85;5,114;0,2;25,515;99,569
0,81;39,88;5,102;0,199;25,515;99,568
0,82;39,91;5,09;0,199;25,515;99,566
0,82;39,94;5,078;0,198;25,514;99,565
0,82;39,97;5,065;0,198;25,514;99,564
0,82;40;5,052;0,197;25,514;99,563
0,82;40,02;5,039;0,197;25,513;99,562
0,82;40,05;5,026;0,196;25,513;99,561
0,83;40,08;5,013;0,196;25,513;99,56
0,83;40,11;5,001;0,195;25,513;99,559
0,83;40,14;4,988;0,195;25,512;99,557
0,83;40,17;4,975;0,194;25,512;99,556
0,83;40,2;4,962;0,194;25,512;99,555
0,83;40,23;4,949;0,193;25,511;99,554
0,83;40,26;4,936;0,193;25,511;99,553
0,84;40,29;4,924;0,192;25,511;99,552
0,84;40,32;4,911;0,192;25,511;99,551
0,84;40,35;4,898;0,191;25,51;99,549
0,84;40,38;4,886;0,191;25,51;99,548
0,84;40,42;4,873;0,19;25,51;99,547
0,85;40,45;4,859;0,19;25,509;99,546
0,85;40,48;4,846;0,189;25,509;99,545
0,85;40,51;4,833;0,189;25,509;99,544
0,85;40,54;4,818;0,188;25,509;99,543
0,85;40,57;4,805;0,187;25,508;99,541
0,85;40,6;4,791;0,187;25,508;99,54
0,85;40,63;4,778;0,186;25,508;99,539
0,86;40,66;4,764;0,186;25,507;99,538
0,86;40,69;4,75;0,185;25,507;99,537
0,86;40,72;4,736;0,185;25,507;99,536
0,86;40,75;4,722;0,184;25,506;99,535
0,86;40,78;4,709;0,184;25,506;99,533
0,87;40,82;4,694;0,183;25,506;99,532
0,87;40,85;4,68;0,183;25,506;99,531
0,87;40,88;4,666;0,182;25,505;99,53
0,87;40,91;4,652;0,182;25,505;99,529
0,87;40,94;4,638;0,181;25,505;99,528
0,87;40,97;4,624;0,18;25,504;99,526
0,88;41;4,61;0,18;25,504;99,525
0,88;41,04;4,596;0,179;25,504;99,524
0,88;41,07;4,582;0,179;25,503;99,523
0,88;41,1;4,567;0,178;25,503;99,522
0,88;41,13;4,553;0,178;25,503;99,52
0,88;41,16;4,539;0,177;25,503;99,519
0,88;41,19;4,525;0,177;25,502;99,518
0,89;41,23;4,51;0,176;25,502;99,517
0,89;41,26;4,496;0,175;25,502;99,516
0,89;41,29;4,482;0,175;25,501;99,514
0,89;41,32;4,466;0,174;25,501;99,513
0,89;41,35;4,451;0,174;25,501;99,512
0,9;41,39;4,436;0,173;25,5;99,511
0,9;41,42;4,421;0,173;25,5;99,51
0,9;41,45;4,406;0,172;25,5;99,508
0,9;41,48;4,391;0,171;25,499;99,507
0,9;41,52;4,376;0,171;25,499;99,506
0,9;41,55;4,361;0,17;25,499;99,505
0,9;41,58;4,346;0,17;25,498;99,503
0,91;41,61;4,331;0,169;25,498;99,502
0,91;41,65;4,316;0,168;25,498;99,501
0,91;41,68;4,301;0,168;25,498;99,5
0,91;41,71;4,286;0,167;25,497;99,499
0,91;41,75;4,271;0,167;25,497;99,497
0,92;41,78;4,257;0,166;25,497;99,496
0,92;41,81;4,241;0,166;25,496;99,495
0,92;41,84;4,226;0,165;25,496;99,494
0,92;41,88;4,211;0,164;25,496;99,492
0,92;41,91;4,195;0,164;25,495;99,491
0,92;41,94;4,179;0,163;25,495;99,49
0,93;41,98;4,163;0,162;25,495;99,489
0,93;42,01;4,147;0,162;25,494;99,487
0,93;42,04;4,131;0,161;25,494;99,486
0,93;42,08;4,115;0,161;25,494;99,485
0,93;42,11;4,099;0,16;25,493;99,484
0,93;42,14;4,084;0,159;25,493;99,482
0,93;42,18;4,068;0,159;25,493;99,481
0,94;42,21;4,051;0,158;25,492;99,48
0,94;42,24;4,035;0,157;25,492;99,478
0,94;42,28;4,02;0,157;25,492;99,477
0,94;42,31;4,004;0,156;25,491;99,476
0,94;42,34;3,988;0,156;25,491;99,475
0,95;42,38;3,971;0,155;25,491;99,473
0,95;42,41;3,956;0,154;25,49;99,472
0,95;42,45;3,94;0,154;25,49;99,471
0,95;42,48;3,923;0,153;25,49;99,469
0,95;42,51;3,907;0,152;25,489;99,468
0,95;42,55;3,89;0,152;25,489;99,467
0,95;42,58;3,874;0,151;25,489;99,466
0,96;42,62;3,858;0,151;25,488;99,464
0,96;42,65;3,842;0,15;25,488;99,463
0,96;42,69;3,825;0,149;25,488;99,462
0,96;42,72;3,808;0,149;25,487;99,46
0,96;42,76;3,791;0,148;25,487;99,459
