Time t (min);Temperature T(c);Heat Flow Q (mW);Heat Flow (Normalized) Q (W/g);Weight (mg);Weight (%)
0,09;23,07;2,299;0,09;25,641;99,964
0,1;23,07;2,299;0,09;25,641;99,964
0,1;23,07;2,299;0,09;25,641;99,963
0,1;23,07;2,299;0,09;25,641;99,963
0,1;23,07;2,299;0,09;25,641;99,962
0,1;23,07;2,299;0,09;25,64;99,961
0,11;23,07;2,299;0,09;25,64;99,961
0,11;23,07;2,299;0,09;25,64;99,96
0,11;23,07;2,299;0,09;25,64;99,96
0,11;23,07;2,299;0,09;25,64;99,959
0,11;23,07;2,299;0,09;25,64;99,958
0,11;23,07;2,299;0,09;25,64;99,958
0,12;23,07;2,299;0,09;25,639;99,957
0,12;23,07;2,299;0,09;25,639;99,957
0,12;23,07;2,299;0,09;25,639;99,956
0,12;23,07;2,299;0,09;25,639;99,955
0,12;23,07;2,3;0,09;25,639;99,955
0,12;23,07;2,3;0,09;25,639;99,954
0,13;23,07;2,3;0,09;25,638;99,954
0,13;23,07;2,3;0,09;25,638;99,953
0,13;23,07;2,3;0,09;25,638;99,952
0,13;23,08;2,3;0,09;25,638;99,952
0,13;23,08;2,3;0,09;25,638;99,951
0,13;23,08;2,3;0,09;25,638;99,951
0,14;23,08;2,3;0,09;25,638;99,95
0,14;23,08;2,301;0,09;25,637;99,949
0,14;23,08;2,301;0,09;25,637;99,949
0,14;23,08;2,301;0,09;25,637;99,948
0,14;23,08;2,301;0,09;25,637;99,948
0,14;23,08;2,301;0,09;25,637;99,947
0,14;23,08;2,302;0,09;25,637;99,946
0,15;23,08;2,302;0,09;25,636;99,946
0,15;23,08;2,302;0,09;25,636;99,945
0,15;23,08;2,303;0,09;25,636;99,945
0,15;23,08;2,303;0,09;25,636;99,944
0,15;23,08;2,303;0,09;25,636;99,943
0,16;23,09;2,304;0,09;25,636;99,943
0,16;23,09;2,304;0,09;25,636;99,942
0,16;23,09;2,305;0,09;25,635;99,942
0,16;23,09;2,305;0,09;25,635;99,941
0,16;23,09;2,306;0,09;25,635;99,94
0,16;23,09;2,306;0,09;25,635;99,94
0,16;23,09;2,307;0,09;25,635;99,939
0,17;23,09;2,307;0,09;25,635;99,939
0,17;23,09;2,308;0,09;25,635;99,938
0,17;23,1;2,309;0,09;25,634;99,938
0,17;23,1;2,31;0,09;25,634;99,937
0,17;23,1;2,31;0,09;25,634;99,936
0,18;23,1;2,311;0,09;25,634;99,936
0,18;23,1;2,312;0,09;25,634;99,935
0,18;23,1;2,313;0,09;25,634;99,935
0,18;23,1;2,314;0,09;25,633;99,934
0,18;23,1;2,315;0,09;25,633;99,933
0,18;23,11;2,316;0,09;25,633;99,933
0,19;23,11;2,318;0,09;25,633;99,932
0,19;23,11;2,319;0,09;25,633;99,932
0,19;23,11;2,32;0,09;25,633;99,931
0,19;23,11;2,322;0,091;25,633;99,931
0,19;23,11;2,323;0,091;25,632;99,93
0,19;23,12;2,325;0,091;25,632;99,929
0,19;23,12;2,326;0,091;25,632;99,929
0,2;23,12;2,328;0,091;25,632;99,928
0,2;23,12;2,329;0,091;25,632;99,928
0,2;23,12;2,331;0,091;25,632;99,927
0,2;23,13;2,333;0,091;25,632;99,927
0,2;23,13;2,334;0,091;25,631;99,926
0,21;23,13;2,336;0,091;25,631;99,925
0,21;23,13;2,338;0,091;25,631;99,925
0,21;23,13;2,34;0,091;25,631;99,924
0,21;23,14;2,341;0,091;25,631;99,924
0,21;23,14;2,344;0,091;25,631;99,923
0,21;23,14;2,346;0,091;25,631;99,923
0,21;23,14;2,348;0,092;25,63;99,922
0,22;23,14;2,35;0,092;25,63;99,922
0,22;23,15;2,352;0,092;25,63;99,921
0,22;23,15;2,354;0,092;25,63;99,92
0,22;23,15;2,357;0,092;25,63;99,92
0,22;23,15;2,359;0,092;25,63;99,919
0,23;23,16;2,361;0,092;25,63;99,919
0,23;23,16;2,364;0,092;25,629;99,918
0,23;23,16;2,366;0,092;25,629;99,918
0,23;23,17;2,369;0,092;25,629;99,917
0,23;23,17;2,371;0,092;25,629;99,917
0,23;23,17;2,373;0,093;25,629;99,916
0,24;23,17;2,376;0,093;25,629;99,916
0,24;23,18;2,378;0,093;25,629;99,915
0,24;23,18;2,381;0,093;25,628;99,915
0,24;23,18;2,383;0,093;25,628;99,914
0,24;23,19;2,385;0,093;25,628;99,914
0,24;23,19;2,388;0,093;25,628;99,913
0,24;23,19;2,391;0,093;25,628;99,912
0,25;23,2;2,393;0,093;25,628;99,912
0,25;23,2;2,396;0,093;25,628;99,911
0,25;23,2;2,398;0,094;25,628;99,911
0,25;23,21;2,401;0,094;25,627;99,91
0,25;23,21;2,404;0,094;25,627;99,91
0,26;23,21;2,407;0,094;25,627;99,909
0,26;23,22;2,41;0,094;25,627;99,909
0,26;23,22;2,413;0,094;25,627;99,908
0,26;23,22;2,416;0,094;25,627;99,908
0,26;23,23;2,419;0,094;25,627;99,907
0,26;23,23;2,422;0,094;25,626;99,907
0,26;23,24;2,425;0,095;25,626;99,906
0,27;23,24;2,428;0,095;25,626;99,906
0,27;23,24;2,431;0,095;25,626;99,905
0,27;23,25;2,434;0,095;25,626;99,905
0,27;23,25;2,437;0,095;25,626;99,904
0,27;23,26;2,44;0,095;25,626;99,904
0,28;23,26;2,444;0,095;25,626;99,903
0,28;23,26;2,447;0,095;25,625;99,903
0,28;23,27;2,45;0,096;25,625;99,902
0,28;23,27;2,453;0,096;25,625;99,902
0,28;23,28;2,457;0,096;25,625;99,902
0,28;23,28;2,46;0,096;25,625;99,901
0,29;23,29;2,463;0,096;25,625;99,901
0,29;23,29;2,467;0,096;25,625;99,9
0,29;23,3;2,47;0,096;25,625;99,9
0,29;23,3;2,473;0,096;25,625;99,899
0,29;23,3;2,476;0,097;25,624;99,899
0,29;23,31;2,48;0,097;25,624;99,898
0,3;23,31;2,483;0,097;25,624;99,898
0,3;23,32;2,486;0,097;25,624;99,897
0,3;23,32;2,489;0,097;25,624;99,897
0,3;23,33;2,492;0,097;25,624;99,896
0,3;23,33;2,496;0,097;25,624;99,896
0,3;23,34;2,499;0,097;25,624;99,896
0,3;23,35;2,502;0,098;25,623;99,895
0,31;23,35;2,506;0,098;25,623;99,895
0,31;23,36;2,509;0,098;25,623;99,894
0,31;23,36;2,513;0,098;25,623;99,894
0,31;23,37;2,516;0,098;25,623;99,893
0,31;23,37;2,52;0,098;25,623;99,893
0,31;23,38;2,523;0,098;25,623;99,892
0,32;23,38;2,527;0,099;25,623;99,892
0,32;23,39;2,53;0,099;25,623;99,892
0,32;23,4;2,534;0,099;25,622;99,891
0,32;23,4;2,537;0,099;25,622;99,891
0,32;23,41;2,541;0,099;25,622;99,89
0,33;23,41;2,545;0,099;25,622;99,89
0,33;23,42;2,548;0,099;25,622;99,889
0,33;23,43;2,552;0,099;25,622;99,889
0,33;23,43;2,556;0,1;25,622;99,889
0,33;23,44;2,559;0,1;25,622;99,888
0,33;23,45;2,563;0,1;25,622;99,888
0,34;23,45;2,567;0,1;25,621;99,887
0,34;23,46;2,57;0,1;25,621;99,887
0,34;23,47;2,574;0,1;25,621;99,886
0,34;23,47;2,577;0,1;25,621;99,886
0,34;23,48;2,581;0,101;25,621;99,886
0,34;23,49;2,584;0,101;25,621;99,885
0,35;23,49;2,588;0,101;25,621;99,885
0,35;23,5;2,592;0,101;25,621;99,884
0,35;23,51;2,595;0,101;25,621;99,884
0,35;23,51;2,599;0,101;25,621;99,883
0,35;23,52;2,603;0,101;25,62;99,883
0,35;23,53;2,606;0,102;25,62;99,883
0,35;23,54;2,61;0,102;25,62;99,882
0,36;23,54;2,613;0,102;25,62;99,882
0,36;23,55;2,617;0,102;25,62;99,881
0,36;23,56;2,62;0,102;25,62;99,881
0,36;23,57;2,624;0,102;25,62;99,881
0,36;23,57;2,628;0,102;25,62;99,88
0,36;23,58;2,632;0,103;25,62;99,88
0,37;23,59;2,635;0,103;25,619;99,879
0,37;23,6;2,639;0,103;25,619;99,879
0,37;23,6;2,643;0,103;25,619;99,879
0,37;23,61;2,647;0,103;25,619;99,878
0,37;23,62;2,652;0,103;25,619;99,878
0,38;23,63;2,656;0,104;25,619;99,877
0,38;23,64;2,66;0,104;25,619;99,877
0,38;23,65;2,665;0,104;25,619;99,877
0,38;23,65;2,669;0,104;25,619;99,876
0,38;23,66;2,674;0,104;25,619;99,876
0,38;23,67;2,678;0,104;25,618;99,876
0,39;23,68;2,682;0,105;25,618;99,875
0,39;23,69;2,687;0,105;25,618;99,875
0,39;23,7;2,691;0,105;25,618;99,874
0,39;23,71;2,696;0,105;25,618;99,874
0,39;23,72;2,701;0,105;25,618;99,874
0,39;23,72;2,705;0,105;25,618;99,873
0,4;23,73;2,71;0,106;25,618;99,873
0,4;23,74;2,715;0,106;25,618;99,872
0,4;23,75;2,72;0,106;25,618;99,872
0,4;23,76;2,725;0,106;25,617;99,872
0,4;23,77;2,731;0,106;25,617;99,871
0,4;23,78;2,736;0,107;25,617;99,871
0,4;23,79;2,741;0,107;25,617;99,871
0,41;23,8;2,746;0,107;25,617;99,87
0,41;23,81;2,752;0,107;25,617;99,87
0,41;23,82;2,757;0,107;25,617;99,869
0,41;23,83;2,762;0,108;25,617;99,869
0,41;23,84;2,768;0,108;25,617;99,869
0,41;23,85;2,774;0,108;25,617;99,868
0,42;23,86;2,78;0,108;25,616;99,868
0,42;23,87;2,786;0,109;25,616;99,867
0,42;23,88;2,792;0,109;25,616;99,867
0,42;23,89;2,798;0,109;25,616;99,867
0,42;23,9;2,804;0,109;25,616;99,866
0,43;23,91;2,81;0,11;25,616;99,866
0,43;23,92;2,816;0,11;25,616;99,866
0,43;23,93;2,822;0,11;25,616;99,865
0,43;23,94;2,828;0,11;25,616;99,865
0,43;23,95;2,834;0,11;25,616;99,865
0,43;23,97;2,84;0,111;25,616;99,864
0,44;23,98;2,847;0,111;25,615;99,864
0,44;23,99;2,853;0,111;25,615;99,863
0,44;24;2,86;0,111;25,615;99,863
0,44;24,01;2,866;0,112;25,615;99,863
0,44;24,02;2,873;0,112;25,615;99,862
0,44;24,03;2,88;0,112;25,615;99,862
0,45;24,04;2,887;0,113;25,615;99,862
0,45;24,06;2,894;0,113;25,615;99,861
0,45;24,07;2,9;0,113;25,615;99,861
0,45;24,08;2,907;0,113;25,615;99,86
0,45;24,09;2,914;0,114;25,614;99,86
0,45;24,1;2,921;0,114;25,614;99,86
0,45;24,12;2,929;0,114;25,614;99,859
0,46;24,13;2,936;0,114;25,614;99,859
0,46;24,14;2,943;0,115;25,614;99,859
0,46;24,15;2,95;0,115;25,614;99,858
0,46;24,17;2,957;0,115;25,614;99,858
0,46;24,18;2,965;0,116;25,614;99,857
0,46;24,19;2,972;0,116;25,614;99,857
0,47;24,2;2,98;0,116;25,614;99,857
0,47;24,22;2,988;0,116;25,614;99,856
0,47;24,23;2,995;0,117;25,613;99,856
0,47;24,24;3,003;0,117;25,613;99,856
0,47;24,25;3,01;0,117;25,613;99,855
0,48;24,27;3,018;0,118;25,613;99,855
0,48;24,28;3,025;0,118;25,613;99,855
0,48;24,29;3,033;0,118;25,613;99,854
0,48;24,31;3,04;0,119;25,613;99,854
0,48;24,32;3,048;0,119;25,613;99,853
0,48;24,33;3,056;0,119;25,613;99,853
0,49;24,35;3,064;0,119;25,613;99,853
0,49;24,36;3,072;0,12;25,612;99,852
0,49;24,37;3,079;0,12;25,612;99,852
0,49;24,39;3,087;0,12;25,612;99,851
0,49;24,4;3,095;0,121;25,612;99,851
0,49;24,42;3,103;0,121;25,612;99,851
0,5;24,43;3,111;0,121;25,612;99,85
0,5;24,44;3,118;0,122;25,612;99,85
0,5;24,46;3,127;0,122;25,612;99,849
0,5;24,47;3,135;0,122;25,612;99,849
0,5;24,49;3,143;0,123;25,612;99,849
0,5;24,5;3,151;0,123;25,611;99,848
0,5;24,52;3,159;0,123;25,611;99,848
0,51;24,53;3,166;0,123;25,611;99,847
0,51;24,55;3,174;0,124;25,611;99,847
0,51;24,56;3,182;0,124;25,611;99,847
0,51;24,58;3,19;0,124;25,611;99,846
0,51;24,59;3,198;0,125;25,611;99,846
0,51;24,61;3,206;0,125;25,611;99,845
0,52;24,62;3,214;0,125;25,611;99,845
0,52;24,64;3,222;0,126;25,61;99,844
0,52;24,65;3,23;0,126;25,61;99,844
0,52;24,67;3,238;0,126;25,61;99,843
0,52;24,68;3,246;0,127;25,61;99,843
0,53;24,7;3,254;0,127;25,61;99,842
0,53;24,71;3,262;0,127;25,61;99,842
0,53;24,73;3,269;0,127;25,61;99,841
0,53;24,75;3,277;0,128;25,61;99,841
0,53;24,76;3,285;0,128;25,609;99,84
0,53;24,78;3,292;0,128;25,609;99,84
0,53;24,79;3,3;0,129;25,609;99,839
0,54;24,81;3,307;0,129;25,609;99,839
0,54;24,83;3,314;0,129;25,609;99,838
0,54;24,84;3,321;0,129;25,609;99,837
0,54;24,86;3,328;0,13;25,609;99,837
0,54;24,88;3,335;0,13;25,608;99,836
0,55;24,89;3,342;0,13;25,608;99,835
0,55;24,91;3,349;0,131;25,608;99,835
0,55;24,93;3,356;0,131;25,608;99,834
0,55;24,94;3,362;0,131;25,608;99,833
0,55;24,96;3,369;0,131;25,607;99,833
0,55;24,98;3,375;0,132;25,607;99,832
0,55;25;3,381;0,132;25,607;99,831
0,56;25,01;3,388;0,132;25,607;99,83
0,56;25,03;3,394;0,132;25,607;99,829
0,56;25,05;3,4;0,133;25,606;99,829
0,56;25,07;3,406;0,133;25,606;99,828
0,56;25,08;3,412;0,133;25,606;99,827
0,57;25,1;3,418;0,133;25,606;99,826
0,57;25,12;3,423;0,133;25,606;99,825
0,57;25,14;3,429;0,134;25,605;99,824
0,57;25,15;3,434;0,134;25,605;99,823
0,57;25,17;3,439;0,134;25,605;99,822
0,57;25,19;3,444;0,134;25,605;99,821
0,58;25,21;3,449;0,134;25,604;99,82
0,58;25,23;3,454;0,135;25,604;99,819
0,58;25,25;3,459;0,135;25,604;99,818
0,58;25,26;3,464;0,135;25,604;99,817
0,58;25,28;3,468;0,135;25,603;99,816
0,58;25,3;3,473;0,135;25,603;99,815
0,58;25,32;3,476;0,136;25,603;99,814
0,59;25,34;3,48;0,136;25,602;99,813
0,59;25,36;3,484;0,136;25,602;99,812
0,59;25,38;3,488;0,136;25,602;99,811
0,59;25,4;3,491;0,136;25,602;99,809
0,59;25,42;3,494;0,136;25,601;99,808
0,6;25,44;3,497;0,136;25,601;99,807
0,6;25,46;3,5;0,136;25,601;99,806
0,6;25,47;3,503;0,137;25,6;99,805
0,6;25,49;3,505;0,137;25,6;99,803
0,6;25,51;3,508;0,137;25,6;99,802
0,6;25,53;3,51;0,137;25,599;99,801
0,6;25,55;3,512;0,137;25,599;99,8
0,61;25,57;3,514;0,137;25,599;99,798
0,61;25,59;3,516;0,137;25,598;99,797
0,61;25,61;3,518;0,137;25,598;99,796
0,61;25,63;3,52;0,137;25,598;99,794
0,61;25,65;3,522;0,137;25,597;99,793
0,62;25,67;3,523;0,137;25,597;99,792
0,62;25,69;3,525;0,137;25,597;99,79
0,62;25,72;3,526;0,137;25,596;99,789
0,62;25,74;3,527;0,138;25,596;99,788
0,62;25,76;3,528;0,138;25,596;99,786
0,62;25,78;3,529;0,138;25,595;99,785
0,63;25,8;3,53;0,138;25,595;99,784
0,63;25,82;3,531;0,138;25,595;99,782
0,63;25,84;3,531;0,138;25,594;99,781
0,63;25,86;3,532;0,138;25,594;99,78
0,63;25,88;3,532;0,138;25,594;99,778
0,63;25,9;3,532;0,138;25,593;99,777
0,63;25,93;3,532;0,138;25,593;99,776
0,64;25,95;3,532;0,138;25,592;99,774
0,64;25,97;3,532;0,138;25,592;99,773
0,64;25,99;3,532;0,138;25,592;99,772
0,64;26,01;3,532;0,138;25,591;99,77
0,64;26,03;3,532;0,138;25,591;99,769
0,65;26,06;3,531;0,138;25,591;99,768
0,65;26,08;3,53;0,138;25,59;99,766
0,65;26,1;3,53;0,138;25,59;99,765
0,65;26,12;3,529;0,138;25,59;99,764
0,65;26,14;3,528;0,138;25,59;99,763
0,65;26,17;3,527;0,138;25,589;99,761
0,65;26,19;3,526;0,137;25,589;99,76
0,66;26,21;3,525;0,137;25,589;99,759
0,66;26,24;3,524;0,137;25,588;99,758
0,66;26,26;3,522;0,137;25,588;99,756
0,66;26,28;3,521;0,137;25,588;99,755
0,66;26,3;3,519;0,137;25,587;99,754
0,67;26,33;3,517;0,137;25,587;99,753
0,67;26,35;3,516;0,137;25,587;99,752
0,67;26,37;3,513;0,137;25,586;99,75
0,67;26,4;3,511;0,137;25,586;99,749
0,67;26,42;3,509;0,137;25,586;99,748
0,67;26,44;3,507;0,137;25,585;99,747
0,68;26,47;3,505;0,137;25,585;99,746
0,68;26,49;3,503;0,137;25,585;99,745
0,68;26,52;3,5;0,136;25,585;99,744
0,68;26,54;3,498;0,136;25,584;99,743
0,68;26,56;3,495;0,136;25,584;99,742
0,68;26,59;3,492;0,136;25,584;99,74
0,68;26,61;3,489;0,136;25,584;99,739
0,69;26,64;3,487;0,136;25,583;99,738
0,69;26,66;3,483;0,136;25,583;99,737
0,69;26,68;3,48;0,136;25,583;99,736
0,69;26,71;3,477;0,136;25,582;99,735
0,69;26,73;3,473;0,135;25,582;99,734
0,7;26,76;3,47;0,135;25,582;99,733
0,7;26,78;3,466;0,135;25,582;99,732
0,7;26,81;3,462;0,135;25,581;99,731
0,7;26,83;3,458;0,135;25,581;99,73
0,7;26,86;3,454;0,135;25,581;99,729
0,7;26,88;3,45;0,134;25,581;99,728
0,7;26,91;3,445;0,134;25,581;99,728
0,71;26,93;3,441;0,134;25,58;99,727
0,71;26,96;3,436;0,134;25,58;99,726
0,71;26,98;3,432;0,134;25,58;99,725
0,71;27,01;3,427;0,134;25,58;99,724
0,71;27,04;3,422;0,133;25,579;99,723
0,72;27,06;3,417;0,133;25,579;99,722
0,72;27,09;3,412;0,133;25,579;99,721
0,72;27,11;3,408;0,133;25,579;99,721
0,72;27,14;3,402;0,133;25,578;99,72
0,72;27,16;3,397;0,132;25,578;99,719
0,72;27,19;3,392;0,132;25,578;99,718
0,73;27,22;3,386;0,132;25,578;99,717
0,73;27,24;3,381;0,132;25,578;99,716
0,73;27,27;3,376;0,132;25,577;99,716
0,73;27,3;3,371;0,131;25,577;99,715
0,73;27,32;3,365;0,131;25,577;99,714
0,73;27,35;3,359;0,131;25,577;99,713
0,73;27,38;3,353;0,131;25,577;99,712
0,74;27,4;3,347;0,13;25,576;99,712
0,74;27,43;3,341;0,13;25,576;99,711
0,74;27,46;3,335;0,13;25,576;99,71
0,74;27,48;3,329;0,13;25,576;99,709
0,74;27,51;3,323;0,13;25,576;99,708
0,75;27,54;3,317;0,129;25,575;99,708
0,75;27,56;3,31;0,129;25,575;99,707
0,75;27,59;3,304;0,129;25,575;99,706
0,75;27,62;3,297;0,129;25,575;99,705
0,75;27,65;3,291;0,128;25,575;99,705
0,75;27,68;3,285;0,128;25,574;99,704
0,75;27,7;3,278;0,128;25,574;99,703
0,76;27,73;3,272;0,128;25,574;99,702
0,76;27,76;3,266;0,127;25,574;99,702
0,76;27,79;3,259;0,127;25,574;99,701
0,76;27,81;3,252;0,127;25,573;99,7
0,76;27,84;3,245;0,126;25,573;99,699
0,77;27,87;3,238;0,126;25,573;99,699
0,77;27,9;3,231;0,126;25,573;99,698
0,77;27,93;3,224;0,126;25,573;99,697
0,77;27,96;3,217;0,125;25,573;99,697
0,77;27,98;3,21;0,125;25,572;99,696
0,77;28,01;3,203;0,125;25,572;99,695
0,78;28,04;3,195;0,125;25,572;99,694
0,78;28,07;3,188;0,124;25,572;99,694
0,78;28,1;3,181;0,124;25,572;99,693
0,78;28,13;3,174;0,124;25,571;99,692
0,78;28,16;3,166;0,123;25,571;99,692
0,78;28,19;3,159;0,123;25,571;99,691
0,78;28,21;3,152;0,123;25,571;99,69
0,79;28,24;3,145;0,123;25,571;99,689
0,79;28,27;3,137;0,122;25,571;99,689
0,79;28,3;3,13;0,122;25,57;99,688
0,79;28,33;3,122;0,122;25,57;99,687
0,79;28,36;3,115;0,121;25,57;99,687
0,8;28,39;3,107;0,121;25,57;99,686
0,8;28,42;3,099;0,121;25,57;99,685
0,8;28,45;3,091;0,12;25,569;99,684
0,8;28,48;3,083;0,12;25,569;99,684
0,8;28,51;3,075;0,12;25,569;99,683
0,8;28,54;3,067;0,12;25,569;99,682
0,8;28,57;3,059;0,119;25,569;99,681
0,81;28,6;3,051;0,119;25,568;99,681
0,81;28,63;3,043;0,119;25,568;99,68
0,81;28,66;3,034;0,118;25,568;99,679
0,81;28,69;3,026;0,118;25,568;99,678
0,81;28,72;3,017;0,118;25,568;99,678
0,82;28,75;3,009;0,117;25,568;99,677
0,82;28,78;3;0,117;25,567;99,676
0,82;28,81;2,992;0,117;25,567;99,676
0,82;28,84;2,983;0,116;25,567;99,675
0,82;28,88;2,974;0,116;25,567;99,674
0,82;28,91;2,966;0,116;25,567;99,673
0,83;28,94;2,957;0,115;25,566;99,673
0,83;28,97;2,948;0,115;25,566;99,672
0,83;29;2,939;0,115;25,566;99,671
0,83;29,03;2,93;0,114;25,566;99,67
0,83;29,06;2,921;0,114;25,566;99,67
0,83;29,09;2,912;0,114;25,565;99,669
0,83;29,13;2,903;0,113;25,565;99,668
0,84;29,16;2,893;0,113;25,565;99,667
0,84;29,19;2,884;0,112;25,565;99,666
0,84;29,22;2,874;0,112;25,565;99,666
0,84;29,25;2,865;0,112;25,564;99,665
0,84;29,28;2,856;0,111;25,564;99,664
0,85;29,32;2,847;0,111;25,564;99,663
0,85;29,35;2,838;0,111;25,564;99,663
0,85;29,38;2,828;0,11;25,564;99,662
0,85;29,41;2,819;0,11;25,563;99,661
0,85;29,44;2,809;0,11;25,563;99,66
0,85;29,48;2,799;0,109;25,563;99,659
0,85;29,51;2,789;0,109;25,563;99,659
0,86;29,54;2,779;0,108;25,563;99,658
0,86;29,57;2,769;0,108;25,562;99,657
0,86;29,61;2,759;0,108;25,562;99,656
0,86;29,64;2,749;0,107;25,562;99,655
0,86;29,67;2,739;0,107;25,562;99,655
0,87;29,7;2,729;0,106;25,562;99,654
0,87;29,74;2,718;0,106;25,561;99,653
0,87;29,77;2,708;0,106;25,561;99,652
0,87;29,8;2,698;0,105;25,561;99,651
0,87;29,84;2,687;0,105;25,561;99,65
0,87;29,87;2,677;0,104;25,561;99,65
0,88;29,9;2,666;0,104;25,56;99,649
0,88;29,94;2,655;0,104;25,56;99,648
0,88;29,97;2,645;0,103;25,56;99,647
0,88;30;2,635;0,103;25,56;99,646
0,88;30,04;2,624;0,102;25,559;99,645
0,88;30,07;2,613;0,102;25,559;99,645
0,88;30,1;2,603;0,101;25,559;99,644
0,89;30,14;2,592;0,101;25,559;99,643
0,89;30,17;2,581;0,101;25,559;99,642
0,89;30,21;2,57;0,1;25,558;99,641
0,89;30,24;2,559;0,1;25,558;99,64
0,89;30,27;2,548;0,099;25,558;99,639
0,9;30,31;2,537;0,099;25,558;99,638
0,9;30,34;2,526;0,098;25,557;99,637
0,9;30,38;2,514;0,098;25,557;99,637
0,9;30,41;2,503;0,098;25,557;99,636
0,9;30,44;2,492;0,097;25,557;99,635
0,9;30,48;2,48;0,097;25,556;99,634
0,9;30,51;2,469;0,096;25,556;99,633
0,91;30,55;2,456;0,096;25,556;99,632
0,91;30,58;2,444;0,095;25,556;99,631
0,91;30,62;2,432;0,095;25,556;99,63
0,91;30,65;2,42;0,094;25,555;99,629
0,91;30,69;2,408;0,094;25,555;99,628
0,92;30,72;2,396;0,093;25,555;99,627
0,92;30,76;2,384;0,093;25,555;99,626
0,92;30,79;2,371;0,092;25,554;99,626
0,92;30,83;2,359;0,092;25,554;99,625
0,92;30,86;2,346;0,091;25,554;99,624
0,92;30,9;2,333;0,091;25,554;99,623
0,93;30,93;2,321;0,09;25,553;99,622
0,93;30,97;2,308;0,09;25,553;99,621
0,93;31;2,296;0,09;25,553;99,62
0,93;31,04;2,283;0,089;25,553;99,619
0,93;31,07;2,27;0,088;25,552;99,618
0,93;31,11;2,257;0,088;25,552;99,617
0,93;31,15;2,243;0,087;25,552;99,616
0,94;31,18;2,23;0,087;25,552;99,615
0,94;31,22;2,217;0,086;25,551;99,614
0,94;31,25;2,203;0,086;25,551;99,613
0,94;31,29;2,19;0,085;25,551;99,612
0,94;31,33;2,177;0,085;25,551;99,611
0,95;31,36;2,163;0,084;25,55;99,61
0,95;31,4;2,149;0,084;25,55;99,609
0,95;31,43;2,136;0,083;25,55;99,608
0,95;31,47;2,122;0,083;25,55;99,607
0,95;31,51;2,109;0,082;25,549;99,606
0,95;31,54;2,094;0,082;25,549;99,605
0,95;31,58;2,081;0,081;25,549;99,604
0,96;31,62;2,067;0,081;25,548;99,603
0,96;31,65;2,054;0,08;25,548;99,602
0,96;31,69;2,04;0,08;25,548;99,601
0,96;31,73;2,026;0,079;25,548;99,6
0,96;31,76;2,012;0,078;25,547;99,599
